"prvdr_num","sum_pctg_ssi_mdcd_days","nonmdcr_uncomp_costs_only10","beds","total_margin","ucc_per_bed","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","safety_net"
"230216",0.234999895095825,4340076,163,0.0591515409275503,26626.2331288344,85,FALSE
"230217",0.366569783571334,3015419.1851582,78,0.0222476573675906,38659.2203225411,7,TRUE
"230222",0.228790375758523,9608128.33528668,324,0.128050125923126,29654.7170842181,19,FALSE
"230227",0.252799987792969,7285984,279,0.0932092205739133,26114.6379928315,83,FALSE
"230230",0.327232513098652,18418987.193531,533,0.0410584365868958,34557.1992373941,91,FALSE
"230236",0.280470885489212,5240889.31210168,187.756164434511,0.00626417261218566,27913.2742612543,20,TRUE
"230239",0.278295699177052,1384841.314394,49,0.0275070375149783,28262.0676406938,0,TRUE
"230241",0.341750516155975,1073901.36033455,65.7561644345114,-0.234012500245108,16331.5693603766,4,FALSE
"230244",0.328667250008648,5087113.57444763,136.731506696466,0.167318987833055,37205.1306780423,33,FALSE
"230254",0.105421081112247,3297380.88680876,180,0.0174590128237289,18318.7827044931,28,FALSE
"230259",0.0616791564269911,1550974.71233904,97,-0.00421821567957283,15989.4300241138,7,FALSE
"230269",0.191244564600122,12098886.8796234,495,0.0965579623929488,24442.1957164109,156,FALSE
"230270",0.306411329129362,5175938.53020093,99,0.0600358940048318,52282.207375767,39,FALSE
"230273",0.719511813846484,4426492.79443741,192.008219246015,0.0776292834008521,23053.6630766095,58,FALSE
"230275",0.878727827806602,285863.006840706,7,0.0512911217949272,40837.5724058151,0,FALSE
"230277",0.169670347370514,1114757.61457634,130.915068476821,0.105254493210819,8515.12073855513,6,FALSE
"230297",0.328199863433838,1625859,123,0.0583741093656108,13218.3658536585,0,FALSE
"230301",0.0891375268378323,458109.697458267,45,-0.0352384925942005,10180.2154990726,0,FALSE
"230302",0.1981234471973,4203414.6315527,191,-0.251263000481857,22007.4064479199,124,FALSE
"230303",0.234161052470272,105540.30377542,45,0.0315254244329931,2345.34008389823,0,FALSE
"231300",0,326797.931956853,8,-0.0218104702274096,40849.7414946066,0,FALSE
"231301",0,908218.211216047,8,0.0292607534894375,113527.276402006,0,FALSE
"231304",0,912069.135502338,25,0.0830865923617314,36482.7654200935,0,FALSE
"231305",0,821008.927458482,25,0.112463101546702,32840.3570983393,10,FALSE
"231306",0,1106864.51634493,15,0.00473122965383475,73790.9677563286,7,FALSE
"231307",0,105820,24,-0.0348491274964625,4409.16666666667,0,FALSE
"231308",0,186697.081521092,11,-0.007544572111625,16972.4619564629,0,FALSE
"231312",0,627480.077243349,22,0.0354375115596195,28521.8216928795,0,FALSE
"231313",0,235929.565114498,15,0.0261429327253474,15728.6376742999,0,FALSE
"231314",0,725929,25,0.0312503617368934,29037.16,0,FALSE
"231315",0,1907942.43825398,25,-0.00997394407461349,76317.6975301594,15,FALSE
"231317",0,1111859.6048544,12,0.0724916910981885,92654.9670712001,0,FALSE
"231319",0,1063275.41976298,25,0.000897434611428844,42531.0167905191,6,FALSE
"231320",0,686366.755940966,24,0.139925092435501,28598.6148308736,0,FALSE
"231321",0,503323.412169203,25,0.0470649503006264,20132.9364867681,4,FALSE
"231322",0,1278770.81574827,25,0.070224814858951,51150.8326299307,0,FALSE
"231323",0,2575980.31374175,25,0.17109153924534,103039.21254967,0,FALSE
"231324",0,910162.124455328,20,0.0540992384515875,45508.1062227664,0,FALSE
"231328",0,1421224.42360735,25,-0.069090972285041,56848.976944294,0,FALSE
"231329",0,435669,25,0.0542987239367936,17426.76,0,FALSE
"231332",0,2347331.66184855,25,0.0965899743589363,93893.2664739418,0,FALSE
"231333",0,2457397.17921781,25,0.0130447341511117,98295.8871687124,4,FALSE
"231334",0,1099692.79900026,25,-0.167632761574751,43987.7119600105,0,FALSE
"231338",0,4319946.05690276,25,0.0741764774107651,172797.84227611,5,FALSE
"231339",0,2255282.68493151,25,0.056602916543942,90211.3073972603,0,FALSE
"240001",0.311636074574089,12198917.4772797,334.268493303534,0.0370757336606882,36494.3682149618,156,FALSE
"240002",0.283671343134398,7055984.30482128,326.008219246015,0.0751550968218529,21643.5779476364,120,FALSE
"240004",0.624758650132401,27438789.0144348,330,-0.00721869189679771,83147.8454982873,330,TRUE
"240006",0.315839122176759,4230061.61082268,61,0.0356194667702646,69345.2723085685,33,FALSE
"240010",0.1961999651837,34403509.833252,1186.05479290714,0.32736799684447,29006.6783077749,386,FALSE
"240018",0.174864370647848,3597826.12984467,50,-0.0037714265087572,71956.5225968933,17,FALSE
"240019",0.661225064781653,2478704.76746952,103,0.00674799091594523,24065.0948298012,6,FALSE
"240036",0.285084787422336,8171414.22518482,458.764383680527,0.0802001310544907,17811.7886127691,83,FALSE
"240038",0.309843513150541,11670541.9535294,336.747945188496,0.0619939547899611,34656.6092541314,137,FALSE
"240040",0.586306434909082,1560356.81780577,73,0.0565068374101388,21374.7509288461,10,FALSE
"240043",0.305776107310857,8646889.7220211,159,-0.013133185416611,54382.9542265478,60,TRUE
"240044",0.278899908065796,2822186,41,-0.0224236342120595,68833.8048780488,12,TRUE
"240047",0.279540144620267,4407063.2252388,238,0.0243041970301252,18517.0723749529,16,FALSE
"240050",0.174870364355453,2735319.38659286,55,0.148273053030584,49733.0797562339,9,FALSE
"240052",0.174599885940552,1165619,80,0.00485101853263632,14570.2375,6,FALSE
"240056",0.124127630197053,2947526.71111107,112,0.0231206610521957,26317.2027777774,40,FALSE
"240057",0.295047328428631,14289808.518261,605.731506696466,0.0394824017070691,23590.9942941463,157,FALSE
"240063",0.397088962098344,3854413.18995499,197,-0.152525054679837,19565.5491875888,53,FALSE
"240064",0.273601806549567,1621968.78397751,36,0.0366033646247306,45054.6884438197,0,FALSE
"240069",0.282113275486931,1759356.0782814,29,0.0633702289395642,60667.4509752208,22,FALSE
"240071",0.340943547864286,1832069.23943281,32,0.00161570049739864,57252.1637322754,7,TRUE
"240075",0.296066742213261,3411228.81018035,127,0.065726757353767,26860.0693714988,22,FALSE
"240076",0.204222683691912,2191400.64524746,41.7561644345114,0.0924878574802127,52480.8893471133,8,FALSE
"240078",0.166495592710547,7166067.60803604,334,0.0648313553066253,21455.2922396289,64,FALSE
"240080",0.436864839138132,14209498.2602921,778,0.0159338010510882,18264.1365813523,75,FALSE
"240084",0.239956874381287,1796821.45566107,47.7479451884962,-0.0296815386581582,37631.38808524,0,TRUE
"240088",0.339276615681714,865974.55767802,81,0.0370275177597616,10691.0439219509,13,FALSE
"240093",0.240152851546562,7544370.60954952,158.024657738046,0.0205112874542217,47741.730420677,79,TRUE
"240100",0.419947353999517,4579055.01768885,94,0.0174696816415475,48713.351252009,45,TRUE
"240101",0.332341284190008,2594062.68323838,36,0.0888071909040241,72057.2967566217,5,FALSE
"240104",0.227169530760883,5233737.99442101,89,0.0982184907391008,58806.0448811349,39,FALSE
"240115",0.274210528239941,16156548.7455177,468.243835565489,0.0542523406408031,34504.5626196142,189,FALSE
"240141",0.279244863988407,1833765.65599728,33.7479451884962,0.0835716745135337,54337.1054372329,9,FALSE
"240166",0.201345141340281,2632474.74192238,55,-0.0870094126191957,47863.1771258614,10,FALSE
"240207",0.240568667310427,6597539.76605415,171,0.0977339550514021,38582.1038950535,49,FALSE
"240210",0.350130012594265,5287079.14943262,184,0.0283497426591069,28734.1258121338,55,TRUE
"240213",0.231649284516785,3669297.9914285,86,0.0886247390281573,42666.2557142849,15,FALSE
"240214",0.294106724787413,3886302.72082901,134,0.172903380173993,29002.2591106643,34,FALSE
"241300",0,451039.039377213,10,0.0423387129453041,45103.9039377213,0,FALSE
"241301",0,190415.45239604,15,-0.136675064470684,12694.3634930693,0,FALSE
"241302",0,258412.746293222,8,-0.0137781141420984,32301.5932866528,0,FALSE
"241303",0,807628.661050384,25,0.10181912120606,32305.1464420153,0,FALSE
"241304",0,224335.159515174,15,0.105023647060007,14955.6773010116,0,FALSE
"241305",0,1075201,25,0.0744610326643698,43008.04,7,FALSE
"241306",0,308920.345589638,16,0.115723782722936,19307.5215993524,0,FALSE
"241311",0,413687.357923985,16,0.0480082048134692,25855.459870249,0,FALSE
"241312",0,241845.995287418,14,0.0485832632460032,17274.7139491013,13,FALSE
"241314",0,163715,20,0.0218501628259691,8185.75,0,FALSE
"241315",0,1275466.85597029,14,0.182650755270258,91104.7754264496,0,FALSE
"241317",0,265340.936591148,16,-0.0270809746654383,16583.8085369468,0,FALSE
"241318",0,419512,16,0.0343323420694048,26219.5,0,FALSE
"241319",0,248150.750172615,20.7479451884962,-0.0767523110134485,11960.256686537,0,FALSE
"241321",0,149660.377727176,15,0.0164200955291959,9977.35851514508,0,FALSE
"241322",0,591900.458374023,16.5041096230076,0.0187798683918729,35863.8225202336,4,FALSE
"241325",0,829316.125993729,25,0.04945513350311,33172.6450397491,0,FALSE
"241326",0,702756.244489663,14,-0.0498791952183573,50196.8746064045,0,FALSE
"241327",0,167695.423658371,16,-0.0107134089044784,10480.9639786482,0,FALSE
"241329",0,1578073.14213848,25,0.0389343205509751,63122.9256855392,0,FALSE
"241330",0,636038.172350403,14,0.087308845235061,45431.2980250288,0,FALSE
"241332",0,325406.120087518,18,0.0413257941590221,18078.1177826399,0,FALSE
"241333",0,1274138.53656912,25,0.05886498016738,50965.5414627647,0,FALSE
"241334",0,1213010.337008,22.9835615079696,0.035095426173616,52777.3007063063,0,FALSE
"241337",0,295094.881371021,12,-0.0611447943677808,24591.2401142518,0,FALSE
"241339",0,122669.275092421,24,-0.0366762951443107,5111.21979551752,0,FALSE
"241340",0,449269.670941518,16,0.10432519751285,28079.3544338449,0,FALSE
"241341",0,504693,15,0.0701863879099637,33646.2,0,FALSE
"241343",0,393905.784515381,25,-0.0284202846435255,15756.2313806152,0,FALSE
"241344",0,649419,25,0.091656517117594,25976.76,0,FALSE
"241345",0,1129239.65187025,15,0.0814079199314073,75282.6434580167,0,FALSE
"241347",0,706562.692794178,22,0.0435787676099908,32116.486036099,5,FALSE
"241348",0,145969.731476509,21,0.0804983607436873,6950.93959411946,0,FALSE
"241349",0,522905.183999646,25,0.0914326027196227,20916.2073599858,0,FALSE
"241350",0,701175,25,-0.0396541604147178,28047,0,FALSE
"241353",0,1247371.06895898,25,0.02308879041943,49894.8427583593,6,FALSE
"241354",0,1189704.50324774,25,0.0728753264387922,47588.1801299095,0,FALSE
"241355",0,3243425.83134937,25,0.0686214131132059,129737.033253975,0,FALSE
"241356",0,997222,18,0.0201962755119339,55401.2222222222,0,FALSE
"241360",0,824845.385145246,20,0.0722823325069857,41242.2692572623,0,FALSE
"241361",0,1531857.24640179,20,-0.0204239830072616,76592.8623200893,8,FALSE
"241364",0,993894,22,-0.0127137015675865,45177,12,FALSE
"241366",0,886002.754914284,25,0.096246227977198,35440.1101965714,0,FALSE
"241367",0,2973013.82646656,25,0.0543589160784373,118920.553058662,12,FALSE
"241368",0,618585.395437224,24,0.176892657146669,25774.391476551,0,FALSE
"241369",0,1440336.92037439,24,0.0494801067391095,60014.0383489331,4,FALSE
"241370",0,1187037.09956436,25,0.0347305417694084,47481.4839825743,0,FALSE
"241371",0,1683818.36967632,25,0.136143616531906,67352.7347870529,0,FALSE
"241372",0,98301,12,0.0820828465058661,8191.75,0,FALSE
"241373",0,918924,25,0.00765608668838671,36756.96,0,FALSE
"241374",0,762745.538310959,18,0.0390995657324607,42374.7521283866,0,FALSE
"241376",0,367932,19,-0.0123778539576375,19364.8421052632,0,FALSE
"241377",0,1249337.34339034,25,0.086921524304625,49973.4937356136,0,FALSE
"241378",0,1978077.20202017,24,0.0712684828834795,82419.883417507,9,FALSE
"241379",0,385796,10,-0.0872578925472323,38579.6,0,FALSE
"241380",0,1180189.2407342,25,0.0957039664830385,47207.5696293679,0,FALSE
"250002",0.17389988899231,1760130,48,-0.0408788399513234,36669.375,11,FALSE
"250004",0.308599948883057,46134336,536,0.0709881401337132,86071.5223880597,319,FALSE
"250006",0.427299976348877,5709056,92,0.129714700276212,62054.9565217391,80,FALSE
"250007",0.410099983215332,9789408,143,-0.0209793357873281,68457.3986013986,57,TRUE
"250009",0.232999920845032,10226424,163,-0.0260103512478951,62738.7975460123,197,TRUE
"250012",0.258808651881414,9540.04474782944,27,-0.079401175388084,353.33499066035,14,FALSE
"250019",0.273499965667725,24361696,281,0.0217225972834155,86696.4270462633,101,TRUE
"250020",0.197499990463257,1977827,38,-0.010098513735547,52048.0789473684,4,FALSE
"250025",0.308728349987581,1504085.79774679,94.2520548115038,-0.113916703707025,15958.1220882117,24,FALSE
"250027",0.11658707256278,2303958.00933552,14,0.0407392881236011,164568.429238251,18,FALSE
"250031",0.48523489362795,7731334.53066468,301,0.106161616971429,25685.4967796169,137,FALSE
"250034",0.279399871826172,13625424,171,0.0180161894017335,79680.8421052632,479,TRUE
"250036",0.341299772262573,1702182,42,0.0626120022007871,40528.1428571429,39,FALSE
"250038",0.622663268043315,3274149.97066307,67,-0.0627970982341506,48867.9100098966,35,TRUE
"250040",0.259999990463257,23631776,328,0.110777558972844,72048.0975609756,268,FALSE
"250042",0.514509154793792,2843740.86226457,181,-0.0309618541543688,15711.2754821247,46,FALSE
"250043",0.282899856567383,2566156,38,-0.0847594556718689,67530.4210526316,31,TRUE
"250044",0.0392999947071075,1573195,39,-0.0527285231070772,40338.3333333333,10,FALSE
"250048",0.28896457237923,29749123.89814,550.98356150797,0.022045893052121,53992.7612662717,429,TRUE
"250049",0.372631456307841,121658.052712467,17,0.0553234453663638,7156.35604190985,5,FALSE
"250050",0.464799880981445,4006142,88,-0.0124695377706543,45524.3409090909,35,TRUE
"250057",0.356899976730347,3547674,90,0.00604591837691412,39418.6,65,TRUE
"250058",0.29419994354248,7403236,268,0.0440205885208242,27624.0149253731,192,FALSE
"250067",0.574199676513672,3190180,49,0.0754909906623007,65105.7142857143,5,FALSE
"250069",0.383164245907247,16069330.4808044,182,0.136229973712832,88293.0246198046,83,FALSE
"250072",0.493299961090088,16764088,248,0.09709768050477,67597.1290322581,141,FALSE
"250077",0.369799852371216,2635666,49,-0.00587526501290589,53789.1020408163,37,TRUE
"250078",0.36899995803833,40104288,429,0.0510761345486481,93483.1888111888,495,FALSE
"250081",0,328814,33,0.0788741809586219,9964.06060606061,9,FALSE
"250082",0.440299987792969,7805216,177,0.00662872705979533,44097.2655367232,308,TRUE
"250084",0.468299865722656,3180846,147,0.0691340261226139,21638.4081632653,84,FALSE
"250085",0,2134318,49,-0.0977117839216451,43557.5102040816,36,FALSE
"250093",0.423546767573032,2317529.70684931,152,0.0113222669560544,15246.9059661139,71,FALSE
"250094",0.371508662049822,6437434.69610618,127.99452113844,0.00266025999513963,50294.6113540548,205,TRUE
"250095",0.538999557495117,2204022,47,0.006966502532352,46894.085106383,47,TRUE
"250096",0.196650109346858,2854997.93403625,72.1150694442127,-0.115892288296287,39589.4777061103,16,FALSE
"250097",0.444099903106689,5165132,160,-0.0298618031628504,32282.075,102,TRUE
"250099",0.468899965286255,6834588,173,-0.0580280778070042,39506.289017341,74,TRUE
"250100",0.275399923324585,13711712,159,0.115409980386657,86237.1823899371,338,FALSE
"250102",0.208999991416931,19174352,424,-0.00238871043984128,45222.5283018868,548,TRUE
"250104",0.297899961471558,12290488,260,-0.0394445575506423,47271.1076923077,226,TRUE
"250117",0.310499906539917,4881344,49,-0.331865098319539,99619.2653061225,81,TRUE
"250123",0.401117984745471,8074693.29144478,100,-0.100681444026654,80746.9329144478,39,TRUE
"250124",0.146310913370081,1812530.65220642,44,-0.178264975873914,41193.8784592368,31,FALSE
"250128",0.427428374718178,4376700.3660726,56.3424638134155,-0.142352479886841,77680.3155177335,61,TRUE
"250138",0.440999984741211,4394712,158,0.163729177981929,27814.6329113924,72,FALSE
"250141",0.270899772644043,23144352,299,0.0698499065159099,77405.8595317726,802,FALSE
"250151",0.395767556264041,1230281.78272963,83,0.232119376793267,14822.6720810798,0,FALSE
"250167",0.31405764808315,8730142.75014877,53,-0.0155609725147443,164719.674531109,90,TRUE
"250168",0.416202892520853,3874283.10185929,49,-0.0502029135493704,79067.002078761,68,TRUE
"251300",0,2149908.88446749,25,0.0755803969604748,85996.3553786995,36,FALSE
"251302",0,3166497.69008255,25,-0.176849370447774,126659.907603302,40,FALSE
"251306",0,725934.825713634,22,0.00177795079948693,32997.0375324379,24,FALSE
"251307",0,1596944,25,0.0341192981627359,63877.76,29,FALSE
"251308",0,3350958,25,0.0706484188349527,134038.32,24,FALSE
"251309",0,1488091,16,0.0198402767627476,93005.6875,8,FALSE
"251312",0,914939,25,-0.0487882047231761,36597.56,13,FALSE
"251313",0,1935102,25,-0.0377596659627978,77404.08,48,FALSE
"251315",0,1721303,25,-0.0779268747208285,68852.12,41,FALSE
"251316",0,1929917.47969484,25,-0.0718343259545597,77196.6991877937,14,FALSE
"251317",0,1372179.98123264,25,-0.00535182153069427,54887.1992493057,27,FALSE
"251318",0,842436,25,-0.0803214128502934,33697.44,39,FALSE
"251319",0,2207119.88938593,25,-0.197274748558682,88284.7955754372,5,FALSE
"251322",0,2033536.29491568,25,-0.00969541292999058,81341.4517966271,0,FALSE
"251323",0,1925326.24992275,25,-0.0435900389176191,77013.0499969101,0,FALSE
"251324",0,1571762,25,-0.0350465894733598,62870.48,0,FALSE
"251325",0,2568190,25,-0.015025941101209,102727.6,22,FALSE
"251326",0,1862529,25,-0.17169426066743,74501.16,0,FALSE
"251327",0,2237354.48134327,25,-0.00675700219478098,89494.1792537308,22,FALSE
"251330",0,827709.239429443,24,-0.0536601874783826,34487.8849762268,5,FALSE
"251331",0,1953499,25,-0.0953950206432201,78139.96,31,FALSE
"251335",0,1097091.42795944,25,-0.0954089228972824,43883.6571183777,18,FALSE
"251336",0,1566750,25,-0.0695973083021182,62670,12,FALSE
"251337",0,3303598,25,-0.0565301962725153,132143.92,12,FALSE
"260001",0.332753601496707,22692854.500017,240.252054811504,-0.225396184258774,94454.3617652774,117,TRUE
"260005",0.270896544494628,13842199.1120834,345.939723462927,0.0510338670973698,40013.3265226677,95,FALSE
"260006",0.277253090458174,47841820.4718114,352,0.129637584662347,135914.26270401,86,FALSE
"260009",0.218877727141303,4828702.82929606,108,-0.0635443830939762,44710.2113823709,149,TRUE
"260011",0.265127751209705,9254537.90140533,167,-0.199839078597047,55416.3946191936,35,TRUE
"260017",0.257036703970138,9825532.78141212,173.495890376992,0.204435750604979,56632.6542955112,11,FALSE
"260020",0.285183100779548,36888355.5431249,843,0.181963751498069,43758.4288767792,286,FALSE
"260022",0.250082669416471,1867058.92553615,51,0.368512298806323,36608.9985399245,0,FALSE
"260023",0.251655528896412,13977834.9926656,279,0.0565342990570896,50099.7669988016,56,FALSE
"260024",0.407289556175126,2947270.81024837,47,-0.0499175595759273,62707.8895797527,0,TRUE
"260025",0.179799914360046,5560880,86,0.00106333411990025,64661.3953488372,77,FALSE
"260027",0.303947837368427,45749806.9228973,342.715068204435,-0.0392355777829894,133492.253966513,340,TRUE
"260032",0.273729109473163,105109709.062805,1318.64931423631,0.061055099395081,79710.1306071499,425,FALSE
"260040",0.311899900436401,60704320,596,0.0381578653044506,101852.88590604,242,FALSE
"260047",0.181824066000377,5255706.94049187,100,0.0400681866665092,52557.0694049187,31,FALSE
"260048",0.677876823705387,83442012.0228397,238,-0.0047846355336236,350596.689171595,189,TRUE
"260050",0.246504279651053,4175741.11227736,38,-0.113675259522573,109887.924007299,0,TRUE
"260052",0.180854982381195,11700921.3238429,148,0.163278127434533,79060.2792151549,32,FALSE
"260057",0.225199937820435,156897,42,-0.0151388506652911,3735.64285714286,16,FALSE
"260061",0.343426825264317,3219495.35541041,41,-0.0404908409508653,78524.2769612294,65,TRUE
"260062",0.244896952308496,10593494.0957909,118.747945188496,0.0257682104412859,89209.9149924248,85,TRUE
"260064",0.162261265178708,3459084.62950897,40,-0.176967671858036,86477.1157377243,0,FALSE
"260065",0.285627251235101,58322494.0343093,666.764383680527,0.0973224905234192,87470.9199558174,165,FALSE
"260068",0.0951780652601417,11212485.9006653,335,-0.0144185514938571,33470.107166165,69,FALSE
"260070",0.371478706548899,2238153.39996433,49,-0.00943063368321756,45676.5999992721,39,TRUE
"260077",0.177649504187858,26379727.7963345,720,0.013273018588841,36638.5108282423,255,FALSE
"260078",0.307730228825009,10141171.2436676,103,0.0722711116548233,98457.9732394913,6,FALSE
"260081",0.154430042923314,11583213.7133789,180,0.0291903230716486,64351.1872965495,97,FALSE
"260085",0.0902788490787927,9319343.7040596,115.780822172557,-0.00931756385430547,80491.2551939757,165,FALSE
"260091",0.636778204231788,30292481.8329697,560.701371527372,0.0524744532640286,54026.0526747987,181,FALSE
"260095",0.188579946217217,22799395.7779582,265,0.121569927193173,86035.45576588,16,FALSE
"260096",0.158607580507227,31985309.2433616,368.041096230076,0.0346014293997297,86906.8959173146,147,FALSE
"260097",0.271095696506764,4549648.91569901,45.2520548115038,-0.0216640188236137,100540.161870007,40,TRUE
"260102",0.557719765342681,28233962.9111539,110,-0.0394918837544541,256672.390101399,40,TRUE
"260104",0.331749163996033,25807947.1851959,416.30958953361,0.12123246994424,61992.1996370741,206,FALSE
"260105",0.426731391649376,31354699.1025848,290.991780753985,-0.0160733982775959,107751.150294837,221,TRUE
"260108",0.113323546423846,15304034.5691109,406,0.0595393181672158,37694.6664263815,226,FALSE
"260110",0.223073585828494,15212443.5552101,219.893149801803,0.0251242159524069,69181.0707560541,70,TRUE
"260113",0.29069995880127,8356512,87,-0.0515244150283317,96051.8620689655,36,TRUE
"260119",0.456471887742267,9529647.54382706,220,0.199146822000569,43316.5797446684,34,FALSE
"260137",0.28661247600972,21473668.6531777,367.016436584681,0.0523412811238887,58508.7383360912,129,FALSE
"260141",0.388179317722582,54634772.0793208,535.797260664587,0.0855659829178082,101969.114234652,75,FALSE
"260142",0.280066456990296,4277900.65535134,42,-0.124691522169683,101854.777508365,12,TRUE
"260162",0.0615051816151241,3718918.34015751,70.2684933035342,0.106934951566097,52924.4070182798,9,FALSE
"260163",0.344228621909393,10884785.1772003,92,-0.0420010595191621,118312.882360873,29,TRUE
"260175",0.282002638984727,4858007.65394948,42,0.0384274747935125,115666.848903559,13,FALSE
"260176",0.0632942080022218,1422375.05621745,88,0.0111745092939987,16163.352911562,12,FALSE
"260177",0.152517996571685,10466605.6728115,197.991780753985,-0.0324041575575276,52863.8392611701,49,FALSE
"260179",0.0374731480105936,8901009.79805531,392.991780753985,0.0208415351324947,22649.3535843881,219,FALSE
"260180",0.277181482609922,44318666.7672272,205,-0.107627420875825,216188.618376718,220,TRUE
"260183",0.319956629059148,21901623.1687783,282.747945188496,0.0710546188208752,77459.884471229,94,FALSE
"260186",0.235759949302792,9911386.06725734,100,-0.00523319894560252,99113.8606725734,65,TRUE
"260190",0.0183999985456467,5383648,80,0.0841864382359467,67295.6,8,FALSE
"260191",0.0531213450238476,5760001.61701965,113,0.0903248263828876,50973.4656373421,81,FALSE
"260193",0.0893355864812244,6266889.44233704,73,0.107349734894233,85847.8005799594,46,FALSE
"260195",0.279063184005726,4904349.5475744,52,-0.00955517301077029,94314.4143764307,8,TRUE
"260200",0.151289238580155,10279156.8912926,199,0.0927738288225992,51654.0547301134,64,FALSE
"260209",0.269712410711786,4104.71064805984,18,0.219377194565935,228.039480447769,0,FALSE
"260210",0.696312239500595,5253383.13109589,147,-0.148322307027607,35737.3002115366,62,TRUE
"260214",0.038843822673249,7229371.36818504,71,0.164187429404231,101822.131946268,5,FALSE
"260216",0.105513970444823,8287682.41743088,184,0.151239807497209,45041.7522686461,165,FALSE
"260219",0.173488675192089,4926921.77453041,68,0.0275144146382816,72454.7319783884,32,FALSE
"261301",0,831263.81851198,25,-0.0582088920730715,33250.5527404792,0,FALSE
"261302",0,1635563,25,0.0108083228703426,65422.52,0,FALSE
"261307",0,1275821.09524821,25,-0.0840495378976924,51032.8438099284,0,FALSE
"261308",0,2155864.62249476,25,0.0213693524693207,86234.5848997904,7,FALSE
"261309",0,2115691.16462088,21,0.0305316946213803,100747.19831528,8,FALSE
"261310",0,776677.900398797,25,-0.0845258145335207,31067.1160159519,0,FALSE
"261311",0,3447881.92296639,25,-0.0232936054236416,137915.276918655,0,FALSE
"261314",0,1082740.45409632,24,-0.0272460109162313,45114.1855873466,0,FALSE
"261315",0,2515199.8672924,3,-0.0576782259687153,838399.955764135,0,FALSE
"261316",0,7022405.03431485,25,0.103314873862977,280896.201372594,4,FALSE
"261318",0,1756364.18730375,25,-0.0206370561029526,70254.5674921498,0,FALSE
"261319",0,15247727.8147279,25,0.0706937204219428,609909.112589116,8,FALSE
"261320",0,2970150,25,-0.14773395143342,118806,0,FALSE
"261321",0,3905578.67902851,25,0.162091198226635,156223.14716114,24,FALSE
"261323",0,987471.301229,25,-0.0789085900057983,39498.85204916,5,FALSE
"261324",0,4108580.37350464,25,0.0940629469234363,164343.214940186,0,FALSE
"261328",0,1349973.21100191,25,-0.104423630449483,53998.9284400762,0,FALSE
"261330",0,1618199.67396452,25,0.0553888766723246,64727.9869585809,0,FALSE
"261333",0,1471222.3444288,25,-0.0750722101971796,58848.893777152,0,FALSE
"261335",0,5397635.35658648,25,0.018180143113265,215905.414263459,0,FALSE
"261336",0,1077345.21061515,15,-0.0129176024604398,71823.0140410097,0,FALSE
"261337",0,8433419.85326195,25,-0.00348378177163348,337336.794130478,22,FALSE
"270003",0.238093123783809,4426018.32812167,101,0.0473082364558306,43821.963644769,14,FALSE
"270004",0.337192128152457,13789387.0859894,299.991780753985,0.105709021769002,45965.8829696329,123,FALSE
"270012",0.38488922894151,4878719.38347244,312,0.137738791582868,15636.9211008732,32,FALSE
"270014",0.212233655045392,7701600.15612793,163.235616319473,0.0861605865395854,47180.8808014967,35,FALSE
"270023",0.479177171908728,1468854.23198318,141,0.170833138527755,10417.40590059,6,FALSE
"270049",0.349467226547607,6472665.85998154,250.958903769924,0.130056844193287,25791.7362673675,135,FALSE
"270051",0.37117765678851,6557762.80007092,185.019176015461,0.0720640592741638,35443.6926014789,47,FALSE
"270057",0.188954451316807,8858675.51407623,83,0.0812973682099712,106731.030290075,20,FALSE
"270086",0.0444997009709765,502983.720628262,20,0.131852068915894,25149.1860314131,0,FALSE
"271304",0,70584.1162511666,25,0.0984762691674376,2823.36465004666,0,FALSE
"271307",0,161919.669471264,25,-0.0687195075412503,6476.78677885056,0,FALSE
"271308",0,163638.978477321,29.6465743286964,0.0135863659031752,5519.65892123078,0,FALSE
"271309",0,74638.6148327173,22,-0.0565876949154032,3392.66431057806,0,FALSE
"271313",0,346654.132848573,25,0.0305471222292373,13866.1653139429,0,FALSE
"271317",0,2376546.56373321,25,0.093090036800753,95061.8625493282,0,FALSE
"271318",0,920018.900675094,18,0.0224490247886414,51112.1611486164,7,FALSE
"271322",0,502289.770773447,19,-0.0282115091065998,26436.3037249183,0,FALSE
"271323",0,738488.290059566,16,0.068290619239035,46155.5181287229,0,FALSE
"271325",0,850929.465590477,25,0.0787774797268514,34037.1786236191,0,FALSE
"271327",0,141271.130130738,28.780822172557,0.00540204446113658,4908.5161391061,0,FALSE
"271335",0,1082811.72860765,25,0.0679223068979127,43312.4691443062,0,FALSE
"271343",0,1015757.24114084,22,-0.0776816627907116,46170.7836882201,0,FALSE
"271344",0,1510155.84463933,25,0.0508556103659736,60406.2337855734,0,FALSE
"271347",0,1898614.33686018,25,0.0852199146729329,75944.5734744072,13,FALSE
"271389",0,374044.515884222,4,-0.428803574891251,93511.1289710554,0,FALSE
"280003",0.204587095831127,39922655.599884,512.479451884962,0.146989468639886,77900.9879382356,19,FALSE
"280009",0.21310515820634,9110992.7869224,227,0.142241603648458,40136.5321009797,35,FALSE
"280013",0.275896658935546,60240926.5373533,565.731506696466,0.037130205068511,106483.244833091,80,FALSE
