"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,1.10604157270657,-3.34584842729343,1,3.62849574511787,4.45189
1000,2.95324654729141,-1.49864345270858,1,2.82706337814725,4.45189
1000,2.05103134959013,-2.40085865040987,1,1.83484763652642,4.45189
1000,-1.70594815750222,-6.15783815750222,0,2.87089465659564,4.45189
1000,3.78831575312721,-0.663574246872784,1,3.71760840661824,4.45189
1000,4.14527343044286,-0.306616569557136,1,3.38557280650092,4.45189
1000,7.27112921682559,2.81923921682559,1,3.2203554950144,4.45189
1000,3.66260361410675,-0.789286385893249,1,2.8773895035386,4.45189
1000,8.99989718349293,4.54800718349293,1,3.72657425410335,4.45189
1000,4.90053640199422,0.448646401994225,1,2.5545091612426,4.45189
1000,10.8182966583509,6.36640665835092,1,3.38437229706256,4.45189
1000,5.51654028737844,1.06465028737844,1,2.65244930239564,4.45189
1000,8.10671418886353,3.65482418886353,1,2.79881583237407,4.45189
1000,0.344660576680639,-4.10722942331936,1,3.29641693796149,4.45189
1000,4.27496799784979,-0.176922002150206,1,2.72740417389232,4.45189
1000,1.04658959730964,-3.40530040269036,1,3.15946405886441,4.45189
1000,1.40852050699014,-3.04336949300986,1,3.71083854741503,4.45189
1000,-0.562594946863562,-5.01448494686356,1,2.63844996698956,4.45189
1000,9.82799542796616,5.37610542796616,1,3.67959510741558,4.45189
1000,3.78569147206357,-0.66619852793643,1,3.51115596650578,4.45189
1000,5.07923396782391,0.627343967823911,1,2.92585263646137,4.45189
1000,2.86957573880377,-1.58231426119622,1,2.36342233388479,4.45189
1000,7.08853473265668,2.63664473265668,1,1.98243566596265,4.45189
1000,-0.137776360152507,-4.58966636015251,1,3.32400883480889,4.45189
1000,3.0679497611675,-1.3839402388325,1,4.21975643922481,4.45189
1000,1.79990866351495,-2.65198133648505,1,3.05771537576701,4.45189
1000,3.45772190316369,-0.994168096836304,1,3.30334036517575,4.45189
1000,3.97650393081881,-0.475386069181191,1,3.09830936317413,4.45189
1000,4.29804562056103,-0.153844379438972,1,3.5543317538063,4.45189
1000,-1.05819469580061,-5.51008469580061,1,3.83291954336173,4.45189
1000,2.80556969906878,-1.64632030093122,1,2.46570783947898,4.45189
1000,1.56945007457554,-2.88243992542446,1,2.95493189784913,4.45189
1000,-0.0117029735513086,-4.46359297355131,1,3.51290852580869,4.45189
1000,4.46019175044747,0.0083017504474725,1,2.27705398602018,4.45189
1000,1.46289401022846,-2.98899598977154,1,3.04190425676799,4.45189
1000,1.37005252677569,-3.08183747322431,1,3.28905428436771,4.45189
1000,-0.961591115097576,-5.41348111509758,1,3.28651177191944,4.45189
1000,3.94049020711449,-0.511399792885513,1,2.75852657221801,4.45189
1000,2.09499241525343,-2.35689758474657,1,2.90829839036509,4.45189
1000,1.61149695586652,-2.84039304413348,1,2.75692627718616,4.45189
1000,1.02829817838222,-3.42359182161778,1,3.50666647750969,4.45189
1000,3.3671037489761,-1.0847862510239,1,3.12399659482497,4.45189
1000,4.08246974058655,-0.369420259413445,1,2.57335222586287,4.45189
1000,-1.5161693575181,-5.9680593575181,0,2.94419406066888,4.45189
1000,3.91725448358338,-0.534635516416621,1,2.84438141844025,4.45189
1000,1.01378478949234,-3.43810521050766,1,3.73002194069106,4.45189
1000,4.34357655399666,-0.108313446003343,1,2.72233672563372,4.45189
1000,-2.92299298442826,-7.37488298442825,0,3.40408035902372,4.45189
1000,1.76633940851593,-2.68555059148407,1,2.64155304563706,4.45189
1000,5.79530701573282,1.34341701573283,1,3.25888118549934,4.45189
1000,-1.53821677648671,-5.99010677648671,1,3.40191890384841,4.45189
1000,4.45790888806682,0.00601888806681927,1,2.76606539035603,4.45189
